id,tweets_en,searchQuery,Sentiment
1720150544948375839,The mouth of hatred = Hamas and people are demonstrating to support this devil?! #FaceALinfo,Hamas,neutral
1720318510222467295,ROFL. Ceasefire? Terrorists don’t cease to kill. There will be a peaceful ceasefire once Hamas is eliminated.,Hamas,negative
1720213978092101955,"We, the IDF, are only operating against the Hamas terrorist organization for the safety of both Israeli and Gazan civilians. 

Therefore, we have been urging the people of Gaza to evacuate south.

For the past three weeks, this message was communicated to the people of Gaza in various forms–spoken, printed, or televised.",Hamas,negative
1719992954197098994,"Since October 7, 130 to 135 Palestinians have been killed in the West Bank, where Hamas is not.

In Gaza, so many civilians killed (8,805) make it impossible to speak of collateral victims of a war against Hamas but of assumed targets for ethnic cleansing.

All this recalls the objective announced in September by Netanyahu: to put an end to these two Palestinian territories and integrate them into Israel.

This enterprise will bring misfortune to both peoples, Palestinian but also Israeli. Let's stop this!

#CeaseTheFire",Hamas,negative
1720318508473393328,"Israel has always prevented the two-state solution.
Hamas is right to say that Jerusalem must be included in the creation of the Palestinian state.",Hamas,negative
1720318544767021479,Dammit got Mein cactus 🌵🌵🌵,Palestine,negative
1718182750102950158,"Israel is using internationally banned weapons in its ongoing aggression against Palestinian civilians in the Gaza Strip

Israel uses internationally banned weapons in its ongoing aggression against Palestinian civilians in the Gaza Strip

#Gaza_Under_Attack
#Palestine
#IsraeliWarCrimes
@FoxNews @CNN @BBCWorld",Palestine,negative
1719656258108792898,"when you see isr*eIis comfortably abusing people in broad daylight outside occupied Palestine, know they believe they’re operating under the same impunity they exercise when brutalising Palestinians. they forget that in the moment they’re not wearing their uniforms",Palestine,neutral
1720221269331718297,Palestine TV reporter takes off his press uniform and says it doesn't protect any journalist at all.,Palestine,negative
1720145804885672007,Free Free Palestine. 🇵🇸,Palestine,neutral
1720172493061931510,"Had it not been for @AlJazeera and individual journalists from Palestine, Israeli propaganda would have a free run. So many of these journalists and their families have paid with their lives. As journalists we owe them a huge debt.",Palestine,neutral
1720164484554363357,Australian Prime Minister Albanese was a staunch supporter of Palestine until he had the power to make a difference.,Palestine,negative
1720293829247631836,"imho, it's better to channel donations directly through official state channels rather than to third hands or by purchasing products 👍

Don't forget to follow the Palestinian Embassy's IG for the latest information",Palestine,positive
1720318541524541886,"Of course the Palestinians are indigenous there you cosmic ignoramus. It's the colonizers from Europe color and everywhere but Palestine, who are not. Yeah and if they were there for only 2,000 years, this would still qualify, as opposed to their deep origin in prehistory",Palestine,negative
1719974883072123041,imo siwi widi still did the best oplas than the other gundik2 i ever seen..... she used the money really well... like imagine from that kind of face,Palestine,negative
1720318541172224174,Brief visit to see your kids after killing innocent kids. Can we just stop the war cos of the excessive killing of innocent lives. Let there be a ceasefire and allow diplomatic solutions. Every Innocent Lives Matters! Israel 🇮🇱 Palestine 🇵🇸,Palestine,neutral
1720242638010650949,"Anwar:
Zionist Israel is tyrannical. Malaysia supports Hamas! Israel! Long live Palestine!

Netanyahu:
Woe to Anwar. Have to do something! Direct the IDF cytro & media attack Anwar this time.

PAS-BERSATA:
Say no more saarrrrr. We will attack him for you!

That's it.",Hamas,negative
1720318506741219823,"Greetings to Qassam Brigades Spokesperson Abu Ubeyde and other mujahideen.

#massacre in gaza #gaza #islam #ummah #humanity #ebuubeyde #hamas #qassambrigades #uhuforce #disruption",Hamas,neutral
1719711094275510625,"8 years.

They cut off the hand of an 8-year-old Israeli girl and left her screaming on the ground bleeding to death for hours.

8 years.

“Hamas” does not excuse everything.
What kind of people are capable of such cold barbarity on children?

8 years.",Hamas,negative
1720318505726140903,"Gee, maybe Hamas will help.  Y'think?",Hamas,negative
1720107609254993975,"Feel free to shut the hell up and never speak again. Thousands and thousands of innocent Palestinian children are not Hamas, you goofy fucking weirdo.",Hamas,neutral
1720125123938644131,"134 Palestinians have been killed in the West Bank.

1,960 injured.

This is a soldier trying to justify 4 young Palestinians shot in front of journalists, for throwing stones.

Hamas are not in the West Bank.

It isn’t defence. It’s genocide.",Hamas,negative
1720085692414607484,Trained by the Hamas 😜😃,Hamas,negative
1719609300572659833,"It's not Halloween
#Israel #Hamas #Gaza",Hamas,negative
1720171757078765984,"Journalist Mohammad abo Hatab and his family were murdered in an airstrike that struck their home 1 hour ago in Khanyounis, southern Gaza Strip.",Gaza,neutral
1720132322656149725,Breaking: 4 cancer patients die as the only cancer hospital in Gaza Strip has been forced to shut due to fuel shortage.,Gaza,negative
1720234081533690305,📹 Casual breakfast in #Gaza,Gaza,positive
1720151633965818134,"This man runs up to an Israeli tank, setting up an explosive device - he risked his life
#Israel #Gaza #FreePalestine",Gaza,neutral
1718780011572785240,i also want to boost this account again. it's a cat shelter in gaza and you can donate to them with the link in their bio. the donations help them to bulk buy food and supplies for the cats and also for themselves,Gaza,neutral
1720075599954510032,"Illegal Immigrant MMA fighter Haim Gozali wrote the names of Khabib Nurmagomedov, Islam Makhachev, Khamzat Chimaev and Belal Muhammad on a missile headed for Gaza.

This picture was shared by Si Laknat Haim Gozali himself in his social media.

Psst: be brave on social media. See you face to face with Khabib everyone.",Gaza,neutral
1720315416868995079,"let's start a chain to speak about Palestine. Tag 4 of your moots and tell them to reply with #CeasefireNOW and continue the chain  Please don't break the chain

@busansgukbap
@happyfyt
@dontcallmenugu
@deliaajadeh

ITS A HUMANITARIAN DUTY  FREE PALESTINE 🇵🇸",Palestine,negative
1719473485456576726,We stand with Palestine,Palestine,neutral
1719507123090981020,"Where are you Arabs? 
Where is Muslim ummah? 
Can you hear the scream of Palestine????? 

#غزة_تنتصر 
#Israel 
#GazaGenoside",Palestine,negative
1720118718720586110,When they want to buy Ronaldo they put 1 billion on the table but to help their Muslim brothers they ask the people to pay lol,Palestine,negative
1720287542346383380,"Palestine Actionists egged the Washington Post and left messages across Washington DC to expose their complicity in the Israeli genocide of Palestine.

GAZA RESISTS.

PALESTINE WILL BE FREE.

WE WILL BE BACK.",Palestine,neutral
1720318537598922799,u a pussy if ure neutral on the palestine-israel conflict,Palestine,negative
1720318653059440787,"toilet paper with Israel's flag on it, would be better.",Israel,negative
1719990722890186923,"🚫Global boycott of Israeli brands is growing, what about you?

🤔Would you buy products from companies like Starbucks, Coca Cola, Pepsi, McDonalds, which support the Israeli regime to massacre Palestinians?

📢Join the #BoycottIsrael campaign

More details ➡️🔗 tinyurl.com/28taes3f",Israel,negative
1719759147502321781,"WAKE UP AMERICANS 🇵🇸🇺🇸

#StopGenocideInGaza #NoOilForIsrael #yemen #Egypt #Gaza_Triumphs #Qassam #israel #Hezbollah #Palestine_now #Jazan_now #BrandedFeatures",Israel,negative
1719481028694126871,the poorest country in the middle east declared WAR on israel. shame on every single muslim country. shame on every second you spend silent or sending your so called ‘warnings’.,Israel,neutral
1720166981452607925,"For the first time in history, a Speaker of the House has taken a position that he will not support aid to Israel unless there are conditions.  It represents the first time in history that a House Speaker has all but endorsed conditioning aid to Israel.  This is a dangerous precedent that cannot be allowed to stand.  

When I ran for Congress, I made it crystal clear that I would oppose anything other than unconditional aid to Israel—whether the attempts at  conditioning come from the far left or from the far right.  

The cheap cynical game that Speaker Johnson is playing sets a dangerous precedent for conditioning emergency aid. It represents a dangerous politicizing of Israel in a time of war.  It represents a dangerous decision to pursue division over unity and politics over principle.  

The House should vote on a clean bill, with no poison pills, that would send an overwhelmingly bipartisan message of unconditional unity around Israel.  Our ally deserves nothing less in its moment of greatest need. 

The Islamic Republic of Iran and its proxies Hezbollah and Hamas want nothing more than for the House to be dysfunctional, divided and distracted. Choosing gamesmanship over statesmanship, as Speaker Johnson has elected to do, will contribute to the further erosion of US-Israeli deterrence against common enemies. 

What is the point of voting on a cynically conceived bill that is dead on arrival in the Senate and that would be vetoed by the most the pro-Israel wartime President in history—the ONLY President to travel to Israel in a time of war?  

Speaker’s Johnson’s bill would have the real-world effect of not delivering aid to Israel immediately but of delaying it indefinitely.  This, to me, is as shameful as it is senseless.",Israel,neutral
